icd_code,drug_code,mapping_type,priority,source_version,note,evidence_level
H02.0,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H02.0,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H02.0,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H02.1,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H02.1,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H02.1,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H02.3,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H02.3,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H02.3,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H02.4,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H02.4,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H02.4,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H02.8,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H02.8,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H02.8,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H04.2,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H04.2,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H04.2,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H04.3,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H04.3,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H04.3,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H04.5,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H04.5,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H04.5,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H10.0,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H10.0,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H10.0,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H10.1,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H10.1,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H10.1,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H10.2,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H10.2,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H10.2,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H11.0,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H11.0,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H11.0,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H11.3,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H11.3,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H11.3,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H15.0,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H15.0,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H15.0,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H16.0,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H16.0,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H16.0,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H16.1,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H16.1,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H16.1,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H18.4,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H18.4,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H18.4,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H20.0,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H20.0,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H20.0,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H25.0,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H25.0,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H25.0,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H25.1,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H25.1,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H25.1,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H26.0,MED-EYE-ARTIFICIAL-TEAR,consider,1,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H26.0,MED-EYE-TOBRAMYCIN,consider,2,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
H26.0,MED-EYE-DICLOFENAC,consider,3,MAP-EYE-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
